ArtistName,EditionNumber,TitleofWork,Year,PageNumberofImage,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,HeightofWorkinGardner(cm)*,WidthofWorkinGardner(cm),LengthofText(cm),WidthofText(cm),ExtraTextLength(cm),ExtraTextWidth(cm),AreaofWorkinGardner(cm^2),AreaofText(cm^2),ExtraTextArea(cm^2),TotalAreaText(cm^2),TotalSpace(cm^2),PageArea(cm^2),SpaceRatioPerPage,Book,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridget Riley,6,Current,1975,777,39,British,Female,White,Not Hispanic or Latinx,8.9,9,13.3,7,,,80.1,93.1,0,93.1,173.2,468.05,0.3700459353,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridget Riley,7,Current,1980,865,39,British,Female,White,Not Hispanic or Latinx,9,9.1,12,8.4,,,81.9,100.8,0,100.8,182.7,568.48,0.321383338,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridget Riley,8,Current,1986,945,39,British,Female,White,Not Hispanic or Latinx,8.8,9.2,6.5,8.4,,,80.96,54.6,0,54.6,135.56,578.76,0.2342248946,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridget Riley,10,Current,1996,1105,39,British,Female,White,Not Hispanic or Latinx,8.6,8.9,5.5,9,,,76.54,49.5,0,49.5,126.04,586.42,0.2149312779,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridget Riley,14,Fission,2013,909,39,British,Female,White,Not Hispanic or Latinx,9.6,9.3,8.8,9.3,,,89.28,81.84,0,81.84,171.12,648.93,0.263695622,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridget Riley,15,Fission,2016,961,39,British,Female,White,Not Hispanic or Latinx,9.4,9.2,8.2,9.2,,,86.48,75.44,0,75.44,161.92,646.7,0.2503788465,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridget Riley,16,Fission,2020,969,39,British,Female,White,Not Hispanic or Latinx,9.3,9,8.3,9.3,,,83.7,77.19,0,77.19,160.89,651.84,0.2468243741,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camille Pissarro,5,Place du Théâtre Français,1970,670,40,Danish-French,Male,White,Not Hispanic or Latinx,10.2,12.7,12,6.9,,,129.54,82.8,0,82.8,212.34,471.845,0.4500206636,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camille Pissarro,6,Place du Théâtre Français,1975,696,40,Danish-French,Male,White,Not Hispanic or Latinx,12.9,16.1,12,7,,,207.69,84,0,84,291.69,468.05,0.6232026493,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camille Pissarro,7,Place du Théâtre Français,1980,778,40,Danish-French,Male,White,Not Hispanic or Latinx,10.7,13.3,10,8.4,,,142.31,84,0,84,226.31,568.48,0.3980966789,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
